customer_id,delivery_rating,food_rating,helpful_count,order_id,rating,restaurant_id,review_date,review_id,review_text
CUST-06567,3,2,5,ORD-00016963,3,REST-21082,2026-01-06T08:51:04.759Z,REV-019694,Average experience. Food was fine but not remarkable.
CUST-08365,4,6,48,ORD-00002700,5,REST-01337,2026-01-22T16:47:04.759Z,REV-019695,Incredible experience. The Restaurant dishes was perfect!
CUST-03481,3,4,4,ORD-00041191,3,REST-13545,2026-01-15T22:36:04.759Z,REV-019696,Decent Restaurant food but nothing special.
CUST-09451,4,3,0,ORD-00030543,4,REST-09149,2026-01-30T11:33:04.759Z,REV-019697,"Great flavors, good portion sizes. Would order again."
CUST-04004,4,5,33,ORD-00006609,5,REST-02557,2025-12-26T21:25:04.759Z,REV-019698,Absolutely amazing! Best Fast Food food in Toronto!
CUST-05250,4,3,3,ORD-00023662,3,REST-06553,2025-11-26T22:07:04.759Z,REV-019699,Average experience. Food was fine but not remarkable.
CUST-07272,4,4,7,ORD-00007895,5,REST-01425,2025-12-11T20:00:04.759Z,REV-019700,Absolutely amazing! Best Restaurant food in Toronto!
CUST-05757,5,4,39,ORD-00008794,5,REST-11061,2025-11-25T23:00:04.759Z,REV-019701,Five stars all the way! Will definitely order again.
CUST-08857,2,4,3,ORD-00008799,3,REST-16203,2025-12-19T15:28:04.759Z,REV-019702,Mediocre. Delivery took longer than expected.
CUST-05536,1,3,7,ORD-00045265,2,REST-07844,2026-01-25T03:44:04.759Z,REV-019703,Subpar quality. Expected better.
CUST-07866,3,3,4,ORD-00001845,4,REST-17799,2025-12-24T04:21:04.759Z,REV-019704,Really good Cafe food. Enjoyed the Cafe dishes.
CUST-00665,6,5,22,ORD-00042758,5,REST-08875,2026-01-05T19:30:04.759Z,REV-019705,Five stars all the way! Will definitely order again.
CUST-09473,5,6,21,ORD-00039958,5,REST-16781,2025-12-20T03:04:04.759Z,REV-019706,Five stars all the way! Will definitely order again.
CUST-09036,1,2,38,ORD-00035380,1,REST-12329,2026-01-23T16:23:04.759Z,REV-019707,Never ordering from here again. Horrible.
CUST-05283,4,4,7,ORD-00008322,4,REST-19607,2026-01-07T07:15:04.759Z,REV-019708,"Great flavors, good portion sizes. Would order again."
CUST-00563,3,2,7,ORD-00022952,3,REST-07886,2026-02-01T16:38:04.759Z,REV-019709,Not bad but I've had better Restaurant elsewhere.
CUST-08767,5,5,0,ORD-00002745,4,REST-07087,2025-12-28T04:27:04.759Z,REV-019710,Good experience overall. Food was tasty and hot.
CUST-08579,4,3,2,ORD-00002259,4,REST-09147,2025-12-22T20:05:04.759Z,REV-019711,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-04180,5,6,25,ORD-00017858,5,REST-20020,2025-11-26T18:16:04.759Z,REV-019712,Five stars all the way! Will definitely order again.
CUST-05447,2,1,34,ORD-00015067,1,REST-02282,2026-01-03T14:02:04.759Z,REV-019713,Never ordering from here again. Horrible.
CUST-08146,3,3,10,ORD-00008588,3,REST-17675,2026-01-21T22:41:04.759Z,REV-019714,Average experience. Food was fine but not remarkable.
CUST-00508,4,5,22,ORD-00040283,5,REST-00551,2026-01-07T21:37:04.759Z,REV-019715,Five stars all the way! Will definitely order again.
CUST-09154,3,3,3,ORD-00007837,4,REST-20149,2025-12-11T10:09:04.759Z,REV-019716,Good experience overall. Food was tasty and hot.
CUST-06453,4,2,1,ORD-00000709,3,REST-22786,2025-11-17T19:39:04.759Z,REV-019717,Mediocre. Delivery took longer than expected.
CUST-05381,3,1,3,ORD-00017975,2,REST-10403,2026-02-16T12:18:04.759Z,REV-019718,Not happy with this order. Several issues.
CUST-06324,5,4,19,ORD-00022923,5,REST-19485,2025-11-30T12:00:04.759Z,REV-019719,Five stars all the way! Will definitely order again.
CUST-00286,5,4,7,ORD-00028454,4,REST-00272,2025-12-26T18:50:04.759Z,REV-019720,Really good Restaurant food. Enjoyed the meal.
CUST-09040,4,3,5,ORD-00003893,4,REST-21369,2026-01-01T14:05:04.759Z,REV-019721,Solid choice for Restaurant. Delivery was quick too.
CUST-04945,1,1,14,ORD-00006022,1,REST-11273,2025-11-28T06:14:04.759Z,REV-019722,Terrible experience. Food was cold and tasteless.
CUST-03938,5,6,34,ORD-00006133,5,REST-11120,2026-01-09T04:21:04.759Z,REV-019723,This place never disappoints. Always fresh and tasty.
CUST-07347,4,4,17,ORD-00015311,5,REST-03026,2025-11-22T06:01:04.759Z,REV-019724,This place never disappoints. Always fresh and tasty.
CUST-03215,4,4,43,ORD-00048444,5,REST-17134,2025-11-20T17:54:04.759Z,REV-019725,This place never disappoints. Always fresh and tasty.
CUST-04235,3,5,7,ORD-00041895,4,REST-09919,2025-12-14T01:59:04.759Z,REV-019726,Really good Restaurant food. Enjoyed the meal.
CUST-06985,5,5,18,ORD-00012556,5,REST-02489,2025-12-13T03:19:04.759Z,REV-019727,Incredible experience. The Restaurant dishes was perfect!
CUST-04048,4,4,5,ORD-00038012,4,REST-10682,2025-11-28T09:53:04.759Z,REV-019728,"Great flavors, good portion sizes. Would order again."
CUST-00450,4,5,4,ORD-00025817,4,REST-07217,2025-12-27T12:27:04.759Z,REV-019729,"Great flavors, good portion sizes. Would order again."
CUST-07753,5,6,46,ORD-00014552,5,REST-11011,2025-12-18T10:50:04.759Z,REV-019730,Outstanding service and delicious food. Highly recommend!
CUST-08788,6,5,25,ORD-00019285,5,REST-16754,2026-01-16T17:33:04.759Z,REV-019731,Outstanding service and delicious food. Highly recommend!
CUST-04107,5,5,3,ORD-00023824,4,REST-20590,2026-01-20T08:37:04.759Z,REV-019732,Solid choice for Restaurant. Delivery was quick too.
CUST-02391,5,3,1,ORD-00000931,4,REST-09927,2026-01-25T02:42:04.759Z,REV-019733,Really good Restaurant food. Enjoyed the meal.
CUST-09473,6,4,50,ORD-00004177,5,REST-15843,2026-02-08T21:14:04.759Z,REV-019734,Five stars all the way! Will definitely order again.
CUST-02669,3,5,0,ORD-00026316,4,REST-19106,2025-11-25T03:22:04.759Z,REV-019735,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-03682,5,5,37,ORD-00039843,5,REST-08689,2026-01-15T15:13:04.759Z,REV-019736,This place never disappoints. Always fresh and tasty.
CUST-08705,6,4,44,ORD-00037297,5,REST-12903,2026-01-10T16:05:04.759Z,REV-019737,Outstanding service and delicious food. Highly recommend!
CUST-06892,2,1,10,ORD-00029229,2,REST-09745,2026-01-11T23:16:04.759Z,REV-019738,Food arrived cold and the quality wasn't great.
CUST-09614,2,3,5,ORD-00045730,3,REST-10446,2026-01-30T04:45:04.759Z,REV-019739,Average experience. Food was fine but not remarkable.
CUST-00759,2,2,47,ORD-00010843,1,REST-09362,2025-12-01T02:15:04.759Z,REV-019740,Awful. Delivery was late and food was wrong.
CUST-01500,1,1,2,ORD-00002940,1,REST-17652,2025-12-20T03:22:04.759Z,REV-019741,Terrible experience. Food was cold and tasteless.
CUST-01460,4,5,0,ORD-00025657,5,REST-02933,2026-01-30T04:32:04.759Z,REV-019742,Five stars all the way! Will definitely order again.
CUST-08789,2,1,0,ORD-00009988,2,REST-10500,2026-02-08T13:04:04.759Z,REV-019743,Subpar quality. Expected better.
CUST-09104,2,2,3,ORD-00045698,3,REST-15260,2026-02-01T00:06:04.759Z,REV-019744,It was okay. The food could be better.
CUST-08214,3,2,6,ORD-00028112,3,REST-18424,2025-11-26T09:27:04.759Z,REV-019745,Average experience. Food was fine but not remarkable.
CUST-09488,5,5,5,ORD-00041324,4,REST-21761,2026-01-22T08:58:04.759Z,REV-019746,"Great flavors, good portion sizes. Would order again."
CUST-05093,4,3,0,ORD-00004774,3,REST-11658,2025-11-20T18:55:04.759Z,REV-019747,Mediocre. Delivery took longer than expected.
CUST-00308,3,4,10,ORD-00020258,4,REST-06704,2026-01-18T07:53:04.759Z,REV-019748,Really good Restaurant food. Enjoyed the food.
CUST-00692,5,3,4,ORD-00015349,4,REST-22374,2026-01-20T16:43:04.759Z,REV-019749,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-05286,4,5,2,ORD-00003905,4,REST-01576,2025-12-27T17:45:04.759Z,REV-019750,Really good Restaurant food. Enjoyed the dish.
CUST-06891,4,5,3,ORD-00030177,5,REST-20849,2026-01-31T23:35:04.759Z,REV-019751,Absolutely amazing! Best Fast Food food in Toronto!
CUST-07402,4,4,21,ORD-00028400,5,REST-22678,2025-12-16T23:57:04.759Z,REV-019752,Incredible experience. The meal was perfect!
CUST-08215,1,3,0,ORD-00023650,2,REST-13720,2025-12-05T08:50:04.759Z,REV-019753,Subpar quality. Expected better.
CUST-02961,2,3,7,ORD-00030108,2,REST-14329,2026-01-31T01:28:04.759Z,REV-019754,Disappointed with the food. Not worth the price.
CUST-01602,1,2,5,ORD-00026138,2,REST-21139,2026-01-15T16:45:04.759Z,REV-019755,Subpar quality. Expected better.
CUST-09933,4,3,8,ORD-00001350,4,REST-19732,2025-12-03T16:16:04.759Z,REV-019756,Solid choice for Restaurant. Delivery was quick too.
CUST-08662,4,5,7,ORD-00049234,5,REST-10255,2026-01-15T18:43:04.759Z,REV-019757,This place never disappoints. Always fresh and tasty.
CUST-02137,4,5,17,ORD-00035285,5,REST-08158,2026-02-11T03:54:04.759Z,REV-019758,Absolutely amazing! Best Restaurant food in Toronto!
CUST-07021,4,4,10,ORD-00012633,4,REST-17521,2026-02-07T04:21:04.759Z,REV-019759,"Great flavors, good portion sizes. Would order again."
CUST-09212,5,4,16,ORD-00031346,5,REST-01074,2026-01-03T08:48:04.759Z,REV-019760,Outstanding service and delicious food. Highly recommend!
CUST-08348,4,6,39,ORD-00025215,5,REST-10398,2025-12-01T13:44:04.759Z,REV-019761,Outstanding service and delicious food. Highly recommend!
CUST-07421,2,2,9,ORD-00042525,3,REST-11676,2025-11-21T15:59:04.759Z,REV-019762,It was okay. The Fast Food dishes could be better.
CUST-03997,5,5,37,ORD-00004691,5,REST-09183,2026-02-05T10:26:04.759Z,REV-019763,Outstanding service and delicious food. Highly recommend!
CUST-00883,6,6,39,ORD-00007515,5,REST-11007,2025-12-19T13:06:04.759Z,REV-019764,Outstanding service and delicious food. Highly recommend!
CUST-04634,3,3,8,ORD-00004662,2,REST-10718,2025-12-11T18:35:04.759Z,REV-019765,Subpar quality. Expected better.
CUST-06624,5,4,32,ORD-00049939,5,REST-08490,2025-11-29T10:54:04.759Z,REV-019766,Outstanding service and delicious food. Highly recommend!
CUST-03430,1,1,6,ORD-00026526,2,REST-01959,2025-11-28T23:32:04.759Z,REV-019767,Disappointed with the meal. Not worth the price.
CUST-08103,1,1,8,ORD-00032028,1,REST-13057,2025-11-29T14:40:04.759Z,REV-019768,Worst Restaurant I've ever had. Do not recommend.
CUST-01086,5,6,4,ORD-00034150,5,REST-19768,2025-12-13T04:45:04.759Z,REV-019769,Five stars all the way! Will definitely order again.
CUST-05157,5,6,17,ORD-00022631,5,REST-07923,2026-01-01T10:26:04.759Z,REV-019770,Absolutely amazing! Best Fast Food food in Toronto!
CUST-08950,3,3,8,ORD-00008041,4,REST-16319,2025-12-29T16:15:04.759Z,REV-019771,"Great flavors, good portion sizes. Would order again."
CUST-07513,2,1,16,ORD-00006938,1,REST-16047,2026-01-23T03:30:04.759Z,REV-019772,Never ordering from here again. Horrible.
CUST-02683,5,4,0,ORD-00025174,4,REST-09397,2026-01-02T08:47:04.759Z,REV-019773,Solid choice for Fast Food. Delivery was quick too.
CUST-04312,3,3,10,ORD-00010759,3,REST-19104,2026-01-28T21:18:04.759Z,REV-019774,Average experience. Food was fine but not remarkable.
CUST-09956,5,3,8,ORD-00012266,4,REST-01125,2026-01-02T18:24:04.759Z,REV-019775,Solid choice for Fast Food. Delivery was quick too.
CUST-08491,5,4,6,ORD-00019288,4,REST-00074,2025-11-19T19:44:04.759Z,REV-019776,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-05787,5,6,7,ORD-00031082,5,REST-12439,2026-01-19T03:32:04.759Z,REV-019777,Absolutely amazing! Best Restaurant food in Toronto!
CUST-04501,2,4,0,ORD-00028045,3,REST-21405,2026-02-12T03:04:04.759Z,REV-019778,Average experience. Food was fine but not remarkable.
CUST-06995,3,3,4,ORD-00046158,3,REST-18888,2025-12-27T23:23:04.759Z,REV-019779,It was okay. The food could be better.
CUST-01224,4,5,3,ORD-00026171,5,REST-20462,2026-01-06T01:47:04.759Z,REV-019780,Incredible experience. The meal was perfect!
CUST-00333,3,3,9,ORD-00038413,4,REST-11111,2025-12-01T18:29:04.759Z,REV-019781,Good experience overall. Food was tasty and hot.
CUST-04011,3,5,8,ORD-00028922,4,REST-08060,2026-01-26T04:31:04.759Z,REV-019782,Solid choice for Restaurant. Delivery was quick too.
CUST-04981,5,6,37,ORD-00011597,5,REST-06076,2025-12-30T22:52:04.759Z,REV-019783,Absolutely amazing! Best Restaurant food in Toronto!
CUST-07690,4,4,1,ORD-00039385,4,REST-02889,2026-01-06T04:25:04.759Z,REV-019784,Good experience overall. Food was tasty and hot.
CUST-08032,4,5,5,ORD-00007843,4,REST-01498,2026-01-11T07:28:04.759Z,REV-019785,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-04068,5,3,2,ORD-00008830,4,REST-05786,2026-01-25T04:56:04.759Z,REV-019786,Solid choice for Restaurant. Delivery was quick too.
CUST-00681,4,3,3,ORD-00010451,3,REST-11641,2026-01-11T23:20:04.759Z,REV-019787,It was okay. The meal could be better.
CUST-06634,3,5,7,ORD-00012461,4,REST-19490,2026-01-15T02:37:04.759Z,REV-019788,Solid choice for Restaurant. Delivery was quick too.
CUST-05540,5,4,19,ORD-00037786,5,REST-01468,2026-02-05T23:31:04.759Z,REV-019789,Five stars all the way! Will definitely order again.
CUST-06999,4,5,50,ORD-00016951,5,REST-01562,2025-11-17T23:06:04.759Z,REV-019790,Outstanding service and delicious food. Highly recommend!
CUST-00770,3,2,4,ORD-00046079,3,REST-12513,2026-01-26T01:53:04.759Z,REV-019791,Average experience. Food was fine but not remarkable.
CUST-02150,5,4,3,ORD-00006553,5,REST-20116,2025-12-25T22:52:04.759Z,REV-019792,Outstanding service and delicious food. Highly recommend!
CUST-04152,2,2,2,ORD-00021685,3,REST-06096,2026-01-17T21:09:04.759Z,REV-019793,Average experience. Food was fine but not remarkable.
CUST-06893,5,4,1,ORD-00035231,4,REST-04211,2026-01-08T20:42:04.759Z,REV-019794,Good experience overall. Food was tasty and hot.
CUST-09642,3,1,4,ORD-00030666,2,REST-00172,2025-12-22T17:55:04.759Z,REV-019795,Not happy with this order. Several issues.
CUST-00671,4,6,23,ORD-00024950,5,REST-17771,2025-12-19T19:31:04.759Z,REV-019796,Five stars all the way! Will definitely order again.
CUST-09785,4,5,10,ORD-00006885,4,REST-08964,2026-02-05T22:03:04.759Z,REV-019797,Solid choice for Restaurant. Delivery was quick too.
CUST-02857,5,6,41,ORD-00035471,5,REST-09385,2026-02-02T11:56:04.759Z,REV-019798,Incredible experience. The Fast Food dishes was perfect!
CUST-09895,6,4,39,ORD-00023186,5,REST-01477,2025-12-18T06:17:04.759Z,REV-019799,Outstanding service and delicious food. Highly recommend!
CUST-03236,5,6,34,ORD-00035561,5,REST-19475,2025-11-24T16:11:04.759Z,REV-019800,Incredible experience. The food was perfect!
CUST-05473,5,6,3,ORD-00048596,5,REST-05774,2026-01-16T16:28:04.759Z,REV-019801,Incredible experience. The food was perfect!
CUST-09383,4,6,7,ORD-00048297,5,REST-11283,2025-11-18T19:02:04.759Z,REV-019802,Five stars all the way! Will definitely order again.
CUST-05883,4,5,7,ORD-00042484,4,REST-06129,2025-11-19T07:12:04.759Z,REV-019803,Good experience overall. Food was tasty and hot.
CUST-02355,4,5,7,ORD-00030244,4,REST-11109,2025-12-17T20:14:04.759Z,REV-019804,Really good Restaurant food. Enjoyed the dish.
CUST-04725,4,5,1,ORD-00015595,4,REST-08263,2025-12-01T13:50:04.759Z,REV-019805,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02687,4,4,6,ORD-00008171,4,REST-12328,2026-01-28T21:06:04.759Z,REV-019806,Solid choice for Restaurant. Delivery was quick too.
CUST-07462,5,3,9,ORD-00022489,4,REST-20137,2026-01-10T13:53:04.759Z,REV-019807,Good experience overall. Food was tasty and hot.
CUST-05484,4,5,7,ORD-00032101,4,REST-12706,2025-12-28T10:44:04.759Z,REV-019808,Solid choice for Fast Food. Delivery was quick too.
CUST-04078,4,5,8,ORD-00046538,5,REST-09585,2025-12-15T14:42:04.759Z,REV-019809,This place never disappoints. Always fresh and tasty.
CUST-05172,6,4,5,ORD-00000092,5,REST-17919,2025-12-26T02:39:04.759Z,REV-019810,Five stars all the way! Will definitely order again.
CUST-08305,4,4,43,ORD-00021942,5,REST-00184,2025-12-15T22:30:04.759Z,REV-019811,Outstanding service and delicious food. Highly recommend!
CUST-07920,6,4,19,ORD-00037404,5,REST-05848,2025-11-22T21:45:04.759Z,REV-019812,Outstanding service and delicious food. Highly recommend!
CUST-00729,4,3,6,ORD-00010525,4,REST-02482,2026-01-04T16:33:04.759Z,REV-019813,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-09904,4,3,3,ORD-00004568,4,REST-07240,2026-01-06T15:02:04.759Z,REV-019814,Solid choice for Restaurant. Delivery was quick too.
CUST-03476,2,2,4,ORD-00020142,3,REST-08063,2026-02-02T02:54:04.759Z,REV-019815,It was okay. The meal could be better.
CUST-02276,3,5,10,ORD-00041775,4,REST-22213,2026-01-16T22:39:04.759Z,REV-019816,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-09744,4,2,0,ORD-00006543,3,REST-03889,2026-02-03T01:31:04.759Z,REV-019817,Decent Restaurant food but nothing special.
CUST-06546,4,5,14,ORD-00015095,5,REST-16618,2025-12-16T01:13:04.759Z,REV-019818,Incredible experience. The dish was perfect!
CUST-01565,3,4,3,ORD-00011712,4,REST-00635,2025-12-09T03:26:04.759Z,REV-019819,Good experience overall. Food was tasty and hot.
CUST-02448,1,1,12,ORD-00037371,1,REST-12417,2026-01-27T00:56:04.759Z,REV-019820,Awful. Delivery was late and food was wrong.
CUST-07093,1,2,4,ORD-00031526,1,REST-15820,2026-01-12T09:37:04.759Z,REV-019821,Terrible experience. Food was cold and tasteless.
CUST-08662,5,4,1,ORD-00016463,5,REST-13276,2025-11-30T18:29:04.759Z,REV-019822,This place never disappoints. Always fresh and tasty.
CUST-09611,5,4,49,ORD-00013554,5,REST-14354,2025-11-19T10:53:04.759Z,REV-019823,Outstanding service and delicious food. Highly recommend!
CUST-09350,6,5,43,ORD-00047115,5,REST-16132,2026-01-14T20:19:04.759Z,REV-019824,Five stars all the way! Will definitely order again.
CUST-03665,5,4,33,ORD-00032768,5,REST-11378,2026-01-21T03:14:04.759Z,REV-019825,This place never disappoints. Always fresh and tasty.
CUST-07274,1,1,21,ORD-00040713,1,REST-20692,2025-12-20T18:21:04.759Z,REV-019826,Worst Fast Food I've ever had. Do not recommend.
CUST-09174,4,4,9,ORD-00009548,3,REST-22124,2026-01-16T02:27:04.759Z,REV-019827,It was okay. The dish could be better.
CUST-01798,4,5,7,ORD-00025707,4,REST-08421,2026-01-20T02:48:04.759Z,REV-019828,Good experience overall. Food was tasty and hot.
CUST-05063,3,2,7,ORD-00039393,2,REST-12077,2026-01-21T12:00:04.759Z,REV-019829,Not happy with this order. Several issues.
CUST-08057,2,2,10,ORD-00019404,3,REST-20036,2026-01-01T21:09:04.759Z,REV-019830,Decent Restaurant food but nothing special.
CUST-03219,4,5,4,ORD-00017813,4,REST-06674,2026-01-16T01:07:04.759Z,REV-019831,Really good Restaurant food. Enjoyed the meal.
CUST-00062,5,3,4,ORD-00012237,4,REST-11630,2025-12-10T12:29:04.759Z,REV-019832,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02673,4,5,3,ORD-00030727,5,REST-18182,2025-11-17T05:59:04.759Z,REV-019833,This place never disappoints. Always fresh and tasty.
CUST-00208,2,2,10,ORD-00038421,3,REST-20216,2025-12-11T14:17:04.759Z,REV-019834,Not bad but I've had better Restaurant elsewhere.
CUST-06274,4,4,0,ORD-00015940,4,REST-03129,2026-01-05T01:43:04.759Z,REV-019835,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-02805,6,4,24,ORD-00021577,5,REST-14036,2026-01-07T22:38:04.759Z,REV-019836,Incredible experience. The Restaurant dishes was perfect!
CUST-01958,1,1,9,ORD-00024662,2,REST-13437,2026-01-17T17:13:04.759Z,REV-019837,Food arrived cold and the quality wasn't great.
CUST-09426,5,4,25,ORD-00013702,5,REST-08530,2025-11-26T03:20:04.759Z,REV-019838,This place never disappoints. Always fresh and tasty.
CUST-03769,5,5,1,ORD-00006461,4,REST-05992,2025-11-25T17:24:04.759Z,REV-019839,Really good Fast Food food. Enjoyed the Fast Food dishes.
CUST-09307,5,4,15,ORD-00007696,5,REST-07361,2026-02-01T19:53:04.759Z,REV-019840,Absolutely amazing! Best Restaurant food in Toronto!
CUST-06872,5,6,37,ORD-00044685,5,REST-10577,2026-01-28T17:52:04.759Z,REV-019841,This place never disappoints. Always fresh and tasty.
CUST-06841,6,5,30,ORD-00027842,5,REST-03594,2025-12-15T09:24:04.759Z,REV-019842,This place never disappoints. Always fresh and tasty.
CUST-03318,1,1,32,ORD-00034313,1,REST-08063,2025-12-17T11:55:04.759Z,REV-019843,Completely unacceptable. Food was inedible.
CUST-09040,5,4,9,ORD-00027383,5,REST-08050,2026-01-24T04:16:04.759Z,REV-019844,Five stars all the way! Will definitely order again.
CUST-09944,4,5,3,ORD-00040746,4,REST-21392,2025-11-25T21:32:04.759Z,REV-019845,Really good Restaurant food. Enjoyed the meal.
CUST-07381,2,1,0,ORD-00001787,2,REST-00253,2026-02-13T04:21:04.759Z,REV-019846,Food arrived cold and the quality wasn't great.
CUST-05200,4,6,2,ORD-00047341,5,REST-03870,2025-12-31T12:12:04.759Z,REV-019847,Outstanding service and delicious food. Highly recommend!
CUST-03623,4,5,25,ORD-00020572,5,REST-20774,2026-01-20T23:57:04.759Z,REV-019848,Absolutely amazing! Best Restaurant food in Toronto!
CUST-01262,5,5,9,ORD-00035376,5,REST-10153,2025-12-30T06:15:04.759Z,REV-019849,Incredible experience. The dish was perfect!
CUST-07550,5,4,5,ORD-00021466,4,REST-19331,2025-12-14T21:50:04.759Z,REV-019850,Really good Bar & Grill food. Enjoyed the dish.
CUST-03688,3,3,8,ORD-00019078,4,REST-20559,2025-12-25T00:42:04.759Z,REV-019851,Good experience overall. Food was tasty and hot.
CUST-00751,5,4,1,ORD-00018920,4,REST-16097,2025-12-11T19:18:04.759Z,REV-019852,Good experience overall. Food was tasty and hot.
CUST-08384,5,4,8,ORD-00006972,4,REST-12337,2026-01-17T15:55:04.759Z,REV-019853,Solid choice for Restaurant. Delivery was quick too.
CUST-05113,5,5,6,ORD-00044810,4,REST-03725,2025-12-23T05:28:04.759Z,REV-019854,Solid choice for Restaurant. Delivery was quick too.
CUST-07965,5,3,4,ORD-00023375,4,REST-21552,2026-01-16T22:47:04.759Z,REV-019855,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02892,6,4,11,ORD-00011264,5,REST-09927,2026-01-14T21:25:04.759Z,REV-019856,Five stars all the way! Will definitely order again.
CUST-07662,6,4,30,ORD-00006055,5,REST-02832,2025-12-11T01:01:04.759Z,REV-019857,This place never disappoints. Always fresh and tasty.
CUST-08841,2,2,9,ORD-00035846,3,REST-20775,2026-01-04T00:37:04.759Z,REV-019858,Average experience. Food was fine but not remarkable.
CUST-05759,3,4,8,ORD-00049213,3,REST-20264,2026-01-22T02:21:04.759Z,REV-019859,Decent Restaurant food but nothing special.
CUST-07911,4,2,9,ORD-00046511,3,REST-02873,2025-12-08T20:53:04.759Z,REV-019860,Average experience. Food was fine but not remarkable.
CUST-08495,4,5,8,ORD-00011579,4,REST-03215,2026-02-16T15:16:04.759Z,REV-019861,Good experience overall. Food was tasty and hot.
CUST-08621,2,3,4,ORD-00011738,3,REST-05994,2025-12-11T12:07:04.759Z,REV-019862,Not bad but I've had better Restaurant elsewhere.
CUST-01138,4,5,6,ORD-00027927,5,REST-06677,2026-01-07T05:18:04.759Z,REV-019863,Five stars all the way! Will definitely order again.
CUST-01264,6,5,44,ORD-00042267,5,REST-15504,2026-02-10T18:33:04.759Z,REV-019864,Outstanding service and delicious food. Highly recommend!
CUST-06489,6,5,36,ORD-00030260,5,REST-07754,2026-01-02T05:02:04.759Z,REV-019865,Outstanding service and delicious food. Highly recommend!
CUST-01664,5,4,45,ORD-00004933,5,REST-18891,2026-01-05T20:40:04.759Z,REV-019866,Incredible experience. The food was perfect!
CUST-02671,3,2,5,ORD-00040074,3,REST-09285,2025-12-21T07:50:04.759Z,REV-019867,Mediocre. Delivery took longer than expected.
CUST-07475,4,4,10,ORD-00004161,4,REST-15002,2025-11-26T16:43:04.759Z,REV-019868,"Great flavors, good portion sizes. Would order again."
CUST-01498,3,2,5,ORD-00043966,3,REST-18060,2025-12-23T18:21:04.759Z,REV-019869,Mediocre. Delivery took longer than expected.
CUST-07060,6,5,14,ORD-00022543,5,REST-09020,2026-01-09T19:01:04.759Z,REV-019870,Absolutely amazing! Best Restaurant food in Toronto!
CUST-08909,6,4,10,ORD-00021060,5,REST-11085,2026-02-11T11:35:04.759Z,REV-019871,Outstanding service and delicious food. Highly recommend!
CUST-06511,1,2,30,ORD-00007053,1,REST-09782,2025-12-08T22:39:04.759Z,REV-019872,Completely unacceptable. Food was inedible.
CUST-00871,2,4,9,ORD-00004274,3,REST-03951,2025-12-16T06:39:04.759Z,REV-019873,It was okay. The food could be better.
CUST-00265,4,3,6,ORD-00013586,4,REST-18315,2026-01-03T12:35:04.759Z,REV-019874,"Great flavors, good portion sizes. Would order again."
CUST-02269,2,4,9,ORD-00000541,3,REST-03617,2026-02-05T01:10:04.759Z,REV-019875,Mediocre. Delivery took longer than expected.
CUST-06673,3,5,2,ORD-00046919,4,REST-02044,2025-12-09T23:25:04.759Z,REV-019876,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-02084,2,2,15,ORD-00048860,1,REST-14620,2026-01-04T20:00:04.759Z,REV-019877,Never ordering from here again. Horrible.
CUST-00094,5,5,20,ORD-00019567,5,REST-21795,2026-02-13T08:49:04.759Z,REV-019878,This place never disappoints. Always fresh and tasty.
CUST-08126,4,5,0,ORD-00010133,4,REST-11437,2026-01-27T12:09:04.759Z,REV-019879,Solid choice for Fast Food. Delivery was quick too.
CUST-02313,5,4,2,ORD-00032988,4,REST-06924,2025-12-22T20:44:04.759Z,REV-019880,"Great flavors, good portion sizes. Would order again."
CUST-01463,5,4,0,ORD-00024227,4,REST-15694,2026-01-01T11:15:04.759Z,REV-019881,Good experience overall. Food was tasty and hot.
CUST-08749,3,3,1,ORD-00033859,4,REST-06129,2026-01-08T13:30:04.759Z,REV-019882,Good experience overall. Food was tasty and hot.
CUST-07871,5,4,3,ORD-00047530,4,REST-02614,2026-01-13T22:27:04.759Z,REV-019883,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-00564,2,1,0,ORD-00032271,2,REST-12043,2025-12-09T00:37:04.759Z,REV-019884,Not happy with this order. Several issues.
CUST-07125,5,5,9,ORD-00010962,4,REST-14123,2025-12-23T12:43:04.759Z,REV-019885,Solid choice for Restaurant. Delivery was quick too.
CUST-08339,4,6,0,ORD-00046969,5,REST-01488,2026-01-23T23:25:04.759Z,REV-019886,Outstanding service and delicious food. Highly recommend!
CUST-03498,3,3,4,ORD-00045264,4,REST-18999,2025-12-25T02:47:04.759Z,REV-019887,"Great flavors, good portion sizes. Would order again."
CUST-05224,3,2,7,ORD-00049813,3,REST-07473,2025-11-19T01:39:04.759Z,REV-019888,Mediocre. Delivery took longer than expected.
